# src	target	target_line	fingerprint	flag
# 갱신: bun run tools/check-citations.ts --update  (대장 = 지금 인용 집합. 손으로 고치지 않는다)
# bare 461 held detached=74 unresolved=14 naked-name=14
# cards bare=23 held detached=2 unresolved=16 naked-name=0
# naked-line 29
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	3464	016b1775f306	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	3506	a4571146b22d	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	3509	e6ea0d4ec1f2	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	3573	fc9ad6623492	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	3605	ddcc4bc49de2	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	3628	364b8660c760	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	3722	6b06025ad0f2	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	3848	43f65115019f	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	3872	fc377857c560	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	3896	b6bdc8294dd7	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	3949	6498a818f43f	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	3972	51248effe073	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4007	ea32eba11013	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4058	6510edd0fa4a	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4117	49b6b93d2b04	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4126	ac8c426d2a12	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4244	b022d4441259	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4254	23a87d15eaef	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4258	623b23d86eae	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4282	cef5e159bff4	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4283	0367466a1ea4	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4284	bb60b0b0e97a	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4285	68cd2a67a0ec	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4286	a7351e78963c	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4287	6458675fae41	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4288	c506176538fc	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4289	fcbc1d932f32	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4290	469c13d75b51	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4291	6da7e2ebaab5	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4292	9ef3ef66c437	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4293	6e4f7d89ef6b	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4294	1f81e3722fb6	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4295	f398f6237e8b	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4296	e3bdb1ab89ca	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4297	548e5a818cba	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4298	86ccdf31dafe	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4299	ed4c146e52ac	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4300	8c2d56caf3fd	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4301	365eb80af42b	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4302	5799b751d334	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4360	4fab3a8a912c	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4361	88eb771b220b	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4362	cc2dcd601e53	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4363	21aed8d11632	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4364	c4709e3b2a87	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4365	1843a1281b22	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4366	cec3b167bcc8	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4426	ae37ba9d97c5	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4427	ea58f5bcea86	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4428	945e9fbc1761	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4429	e0063ac53aa1	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4430	30e88852fa0b	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4431	11bded61a645	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4476	fc991225587f	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4477	c9a94f75c449	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4478	315659596e98	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4479	b499f8d4c30b	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4480	ccb6d8d90bcd	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4502	2b31497b116d	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4521	82d837305102	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4522	cd360d74545b	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4523	98db8d796dcf	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4524	ece2d3c6f9a2	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4525	2f2d6a1ed41f	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4530	257ebc9d56bf	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4532	09e26617a61e	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4535	427ff5aa393b	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4572	4751fe8d9f2a	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4579	545696fba672	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4581	83a60397bc1a	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4600	f391808f3b18	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4602	299fd177959f	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4603	ab0b8c5a64f2	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4608	ce1a7543d30e	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4617	8d0cdc504747	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4626	b37209522992	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4640	a6d331dcd715	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4645	ebe6e91debb6	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4650	8293a327f6bc	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4653	a831466e48ed	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4659	c47f38dedee4	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4675	5da0415323c6	-
docs/ORD-006-conventions.md	docs/ORD-006-conventions.md	4679	bb79ae64eac7	-
